ticker_id,ticker,ticker-full,short-name,sector,industry
1539,NVNO,NVNO US Equity,ENVVENO MEDICAL,Health Care,Health Care Equipment & Supplies
1540,NVST,NVST US Equity,ENVISTA HOLDINGS,Health Care,Health Care Equipment & Supplies
1541,NXGL,NXGL US Equity,NEXGEL INC,Health Care,Health Care Equipment & Supplies
1542,NXL,NXL US Equity,NEXALIN TECHNOLO,Health Care,Health Care Equipment & Supplies
1543,OBIO,OBIO US Equity,ORCHESTRA BIOMED,Health Care,Health Care Equipment & Supplies
1544,OFIX,OFIX US Equity,ORTHOFIX MEDICAL,Health Care,Health Care Equipment & Supplies
1545,OM,OM US Equity,OUTSET MEDICAL I,Health Care,Health Care Equipment & Supplies
1546,OMCL,OMCL US Equity,OMNICELL INC,Health Care,Health Care Equipment & Supplies
1547,OSUR,OSUR US Equity,ORASURE TECH,Health Care,Health Care Equipment & Supplies
1548,OWLT,OWLT US Equity,OWLET INC,Health Care,Health Care Equipment & Supplies
1549,PAVM,PAVM US Equity,PAVMED INC,Health Care,Health Care Equipment & Supplies
1550,PDEX,PDEX US Equity,PRO-DEX INC,Health Care,Health Care Equipment & Supplies
1551,PEN,PEN US Equity,PENUMBRA INC,Health Care,Health Care Equipment & Supplies
1552,PLSE,PLSE US Equity,PULSE BIOSCIENCE,Health Care,Health Care Equipment & Supplies
1553,POAI,POAI US Equity,PREDICTIVE ONCOL,Health Care,Health Care Equipment & Supplies
1554,POCI,POCI US Equity,PRECISION OPTICS,Health Care,Health Care Equipment & Supplies
1555,PODD,PODD US Equity,INSULET CORP,Health Care,Health Care Equipment & Supplies
1556,PRCT,PRCT US Equity,PROCEPT BIOROBOT,Health Care,Health Care Equipment & Supplies
1557,QDEL,QDEL US Equity,QUIDELORTHO CORP,Health Care,Health Care Equipment & Supplies
1558,RBOT,RBOT US Equity,VICARIOUS SURGIC,Health Care,Health Care Equipment & Supplies
1559,RMD,RMD US Equity,RESMED INC,Health Care,Health Care Equipment & Supplies
1560,RMTI,RMTI US Equity,ROCKWELL MEDICAL,Health Care,Health Care Equipment & Supplies
1561,RSLS,RSLS US Equity,RESHAPE LIFESCIE,Health Care,Health Care Equipment & Supplies
1562,RVP,RVP US Equity,RETRACTABLE TECH,Health Care,Health Care Equipment & Supplies
1563,RXST,RXST US Equity,RXSIGHT INC,Health Care,Health Care Equipment & Supplies
1564,SENS,SENS US Equity,SENSEONICS HLDGS,Health Care,Health Care Equipment & Supplies
1565,SGHT,SGHT US Equity,SIGHT SCIENCES I,Health Care,Health Care Equipment & Supplies
1566,SIBN,SIBN US Equity,SI-BONE INC,Health Care,Health Care Equipment & Supplies
1567,SINT,SINT US Equity,SINTX TECHNOLOGI,Health Care,Health Care Equipment & Supplies
1568,SMLR,SMLR US Equity,SEMLER SCIENTIFI,Health Care,Health Care Equipment & Supplies
1569,SMTI,SMTI US Equity,SANARA MEDTECH I,Health Care,Health Care Equipment & Supplies
1570,SNWV,SNWV US Equity,SANUWAVE HEALTH,Health Care,Health Care Equipment & Supplies
1571,SOLV,SOLV US Equity,SOLVENTUM,Health Care,Health Care Equipment & Supplies
1572,SRDX,SRDX US Equity,SURMODICS INC,Health Care,Health Care Equipment & Supplies
1573,SRTS,SRTS US Equity,SENSUS HEALTHCAR,Health Care,Health Care Equipment & Supplies
1574,SSII,SSII US Equity,SS INNOVATIONS I,Health Care,Health Care Equipment & Supplies
1575,SSKN,SSKN US Equity,STRATA SKIN SCIE,Health Care,Health Care Equipment & Supplies
1576,STAA,STAA US Equity,STAAR SURGICAL,Health Care,Health Care Equipment & Supplies
1577,STE,STE US Equity,STERIS PLC,Health Care,Health Care Equipment & Supplies
1578,STIM,STIM US Equity,NEURONETICS INC,Health Care,Health Care Equipment & Supplies
1579,STSS,STSS US Equity,SHARPS TECHNOLOG,Health Care,Health Care Equipment & Supplies
1580,STXS,STXS US Equity,STEREOTAXIS INC,Health Care,Health Care Equipment & Supplies
1581,SYK,SYK US Equity,STRYKER CORP,Health Care,Health Care Equipment & Supplies
1582,TCMD,TCMD US Equity,TACTILE SYSTEMS,Health Care,Health Care Equipment & Supplies
1583,TELA,TELA US Equity,TELA BIO INC,Health Care,Health Care Equipment & Supplies
1584,TFX,TFX US Equity,TELEFLEX INC,Health Care,Health Care Equipment & Supplies
1585,TIVC,TIVC US Equity,TIVIC HEALTH SYS,Health Care,Health Care Equipment & Supplies
1586,TMCI,TMCI US Equity,TREACE MEDICAL C,Health Care,Health Care Equipment & Supplies
1587,TMDX,TMDX US Equity,TRANSMEDICS GROU,Health Care,Health Care Equipment & Supplies
1588,TNDM,TNDM US Equity,TANDEM DIABETES,Health Care,Health Care Equipment & Supplies
1589,TNON,TNON US Equity,TENON MEDICAL IN,Health Care,Health Care Equipment & Supplies
1590,UFPT,UFPT US Equity,UFP TECHNOLOGIES,Health Care,Health Care Equipment & Supplies
1591,UTMD,UTMD US Equity,UTAH MEDICAL PRO,Health Care,Health Care Equipment & Supplies
1592,VANI,VANI US Equity,VIVANI MEDICAL I,Health Care,Health Care Equipment & Supplies
1593,VERO,VERO US Equity,VENUS CONCEPT IN,Health Care,Health Care Equipment & Supplies
1594,VNRX,VNRX US Equity,VOLITIONRX LTD,Health Care,Health Care Equipment & Supplies
1595,VREX,VREX US Equity,VAREX IMAGIN,Health Care,Health Care Equipment & Supplies
1596,VTAK,VTAK US Equity,CATHETER PRECISI,Health Care,Health Care Equipment & Supplies
1597,XRAY,XRAY US Equity,DENTSPLY SIRONA,Health Care,Health Care Equipment & Supplies
1598,XTNT,XTNT US Equity,XTANT MEDICAL HO,Health Care,Health Care Equipment & Supplies
1599,ZBH,ZBH US Equity,ZIMMER BIOMET HO,Health Care,Health Care Equipment & Supplies
1600,ZIMV,ZIMV US Equity,ZIMVIE INC,Health Care,Health Care Equipment & Supplies
1601,ZYXI,ZYXI US Equity,ZYNEX INC,Health Care,Health Care Equipment & Supplies
1602,ACHC,ACHC US Equity,ACADIA HEALTHCAR,Health Care,Health Care Providers & Services
1603,ADUS,ADUS US Equity,ADDUS HOMECARE,Health Care,Health Care Providers & Services
1604,AGL,AGL US Equity,AGILON HEALTH IN,Health Care,Health Care Providers & Services
1605,AHCO,AHCO US Equity,ADAPTHEALTH CORP,Health Care,Health Care Providers & Services
1606,AIRS,AIRS US Equity,AIRSCULPT TECHNO,Health Care,Health Care Providers & Services
1607,ALHC,ALHC US Equity,ALIGNMENT HEALTH,Health Care,Health Care Providers & Services
1608,AMED,AMED US Equity,AMEDISYS INC,Health Care,Health Care Providers & Services
1609,AMN,AMN US Equity,AMN HEALTHCARE,Health Care,Health Care Providers & Services
1610,AMS,AMS US Equity,AMERICAN SHARED,Health Care,Health Care Providers & Services
1611,AONC,AONC US Equity,AMERICAN ONCOLOG,Health Care,Health Care Providers & Services
1612,ARDT,ARDT US Equity,ARDENT HEALTH IN,Health Care,Health Care Providers & Services
1613,ASTH,ASTH US Equity,ASTRANA HEALTH I,Health Care,Health Care Providers & Services
1614,AVAH,AVAH US Equity,AVEANNA HEALTHCA,Health Care,Health Care Providers & Services
1615,BDSX,BDSX US Equity,BIODESIX INC,Health Care,Health Care Providers & Services
1616,BKD,BKD US Equity,BROOKDALE SR,Health Care,Health Care Providers & Services
1617,BTSG,BTSG US Equity,BRIGHTSPRING HEA,Health Care,Health Care Providers & Services
1618,CAH,CAH US Equity,CARDINAL HEALTH,Health Care,Health Care Providers & Services
1619,CCEL,CCEL US Equity,CRYO-CELL INTL,Health Care,Health Care Providers & Services
1620,CCRN,CCRN US Equity,CROSS COUNTRY HE,Health Care,Health Care Providers & Services
1621,CHE,CHE US Equity,CHEMED CORP,Health Care,Health Care Providers & Services
1622,CI,CI US Equity,THE CIGNA GROUP,Health Care,Health Care Providers & Services
1623,CLOV,CLOV US Equity,CLOVER HEALTH IN,Health Care,Health Care Providers & Services
1624,CNC,CNC US Equity,CENTENE CORP,Health Care,Health Care Providers & Services
1625,CON,CON US Equity,CONCENTRA GROUP,Health Care,Health Care Providers & Services
1626,COR,COR US Equity,CENCORA INC,Health Care,Health Care Providers & Services
1627,COSM,COSM US Equity,COSMOS HEALTH IN,Health Care,Health Care Providers & Services
1628,CRVL,CRVL US Equity,CORVEL CORP,Health Care,Health Care Providers & Services
1629,CSTL,CSTL US Equity,CASTLE BIOSCIENC,Health Care,Health Care Providers & Services
1630,CVS,CVS US Equity,CVS HEALTH CORP,Health Care,Health Care Providers & Services
1631,CYH,CYH US Equity,COMMUNITY HEALTH,Health Care,Health Care Providers & Services
1632,DCGO,DCGO US Equity,DOCGO INC,Health Care,Health Care Providers & Services
1633,DGX,DGX US Equity,QUEST DIAGNOSTIC,Health Care,Health Care Providers & Services
1634,DVA,DVA US Equity,DAVITA INC,Health Care,Health Care Providers & Services
1635,EHAB,EHAB US Equity,ENHABIT INC,Health Care,Health Care Providers & Services
1636,EHC,EHC US Equity,ENCOMPASS HEALTH,Health Care,Health Care Providers & Services
1637,ELV,ELV US Equity,ELEVANCE HEALTH,Health Care,Health Care Providers & Services
1638,ENSG,ENSG US Equity,ENSIGN GROUP INC,Health Care,Health Care Providers & Services
1639,FLGT,FLGT US Equity,FULGENT GENETICS,Health Care,Health Care Providers & Services
1640,GH,GH US Equity,GUARDANT HEALTH,Health Care,Health Care Providers & Services
1641,HCA,HCA US Equity,HCA HEALTHCARE I,Health Care,Health Care Providers & Services
1642,HIMS,HIMS US Equity,HIMS & HERS HEAL,Health Care,Health Care Providers & Services
1643,HNGE,HNGE US Equity,HINGE HEALTH-A,Health Care,Health Care Providers & Services
1644,HQY,HQY US Equity,HEALTHEQUITY INC,Health Care,Health Care Providers & Services
1645,HSIC,HSIC US Equity,HENRY SCHEIN INC,Health Care,Health Care Providers & Services
1646,HUM,HUM US Equity,HUMANA INC,Health Care,Health Care Providers & Services
1647,INFU,INFU US Equity,INFUSYSTEM HOLD,Health Care,Health Care Providers & Services
1648,INNV,INNV US Equity,INNOVAGE HOLDING,Health Care,Health Care Providers & Services
1649,IVP,IVP US Equity,INSPIRE VETERINA,Health Care,Health Care Providers & Services
1650,JYNT,JYNT US Equity,JOINT CORP/THE,Health Care,Health Care Providers & Services
1651,LFST,LFST US Equity,LIFESTANCE HEALT,Health Care,Health Care Providers & Services
1652,LH,LH US Equity,LABCORP HOLDINGS,Health Care,Health Care Providers & Services
1653,MCK,MCK US Equity,MCKESSON CORP,Health Care,Health Care Providers & Services
1654,MD,MD US Equity,PEDIATRIX MEDICA,Health Care,Health Care Providers & Services
1655,MODV,MODV US Equity,MODIVCARE INC,Health Care,Health Care Providers & Services
1656,MOH,MOH US Equity,MOLINA HEALTHCAR,Health Care,Health Care Providers & Services
1657,NAKA,NAKA US Equity,KINDLY MD INC,Health Care,Health Care Providers & Services
1658,NEO,NEO US Equity,NEOGENOMICS INC,Health Care,Health Care Providers & Services
1659,NEUE,NEUE US Equity,NEUEHEALTH INC,Health Care,Health Care Providers & Services
1660,NHC,NHC US Equity,NATL HEALTHCARE,Health Care,Health Care Providers & Services
1661,NRC,NRC US Equity,NATL RESEARCH CO,Health Care,Health Care Providers & Services
1662,NUTX,NUTX US Equity,NUTEX HEALTH INC,Health Care,Health Care Providers & Services
1663,OMI,OMI US Equity,OWENS & MINOR,Health Care,Health Care Providers & Services
1664,OPCH,OPCH US Equity,OPTION CARE HEAL,Health Care,Health Care Providers & Services
1665,OPK,OPK US Equity,OPKO HEALTH,Health Care,Health Care Providers & Services
1666,OTRK,OTRK US Equity,ONTRAK INC,Health Care,Health Care Providers & Services
1667,PACS,PACS US Equity,PACS GROUP INC,Health Care,Health Care Providers & Services
1668,PGNY,PGNY US Equity,PROGYNY INC,Health Care,Health Care Providers & Services
1669,PHLT,PHLT US Equity,PERFORMANT HEALT,Health Care,Health Care Providers & Services
1670,PIII,PIII US Equity,P3 HEALTH PARTNE,Health Care,Health Care Providers & Services
1671,PINC,PINC US Equity,PREMIER INC-CL A,Health Care,Health Care Providers & Services
1672,PNTG,PNTG US Equity,PENNANT GROUP,Health Care,Health Care Providers & Services
1673,PRPO,PRPO US Equity,PRECIPIO INC,Health Care,Health Care Providers & Services
1674,PRVA,PRVA US Equity,PRIVIA HEALTH GR,Health Care,Health Care Providers & Services
1675,QIPT,QIPT US Equity,QUIPT HOME MEDIC,Health Care,Health Care Providers & Services
1676,RDNT,RDNT US Equity,RADNET INC,Health Care,Health Care Providers & Services
1677,SBC,SBC US Equity,SBC MEDICAL GROU,Health Care,Health Care Providers & Services
1678,SEM,SEM US Equity,SELECT MEDICAL,Health Care,Health Care Providers & Services
1679,SGRY,SGRY US Equity,SURGERY PARTNERS,Health Care,Health Care Providers & Services
1680,SNDA,SNDA US Equity,SONIDA SENIOR LI,Health Care,Health Care Providers & Services
1681,SSY,SSY US Equity,SUNLINK HEALTH,Health Care,Health Care Providers & Services
1682,TALK,TALK US Equity,TALKSPACE INC,Health Care,Health Care Providers & Services
1683,THC,THC US Equity,TENET HEALTHCARE,Health Care,Health Care Providers & Services
1684,TOI,TOI US Equity,ONCOLOGY INSTITU,Health Care,Health Care Providers & Services
1685,UHS,UHS US Equity,UNIVERSAL HLTH-B,Health Care,Health Care Providers & Services
1686,UNH,UNH US Equity,UNITEDHEALTH GRP,Health Care,Health Care Providers & Services
1687,USPH,USPH US Equity,US PHYSICAL THER,Health Care,Health Care Providers & Services
1688,VMD,VMD US Equity,VIEMED HEALTHCAR,Health Care,Health Care Providers & Services
1689,VVOS,VVOS US Equity,VIVOS THERAPEUTI,Health Care,Health Care Providers & Services
1690,WGRX,WGRX US Equity,WELLGISTICS HEAL,Health Care,Health Care Providers & Services
1691,WGS,WGS US Equity,GENEDX HOLDINGS,Health Care,Health Care Providers & Services
1692,ACON,ACON US Equity,ACLARION INC,Health Care,Health Care Technology
1693,AIFF,AIFF US Equity,FIREFLY NEUROSCI,Health Care,Health Care Technology
1694,AMWL,AMWL US Equity,AMERICAN WELL -A,Health Care,Health Care Technology
1695,BFRG,BFRG US Equity,BULLFROG AI HOLD,Health Care,Health Care Technology
1696,CCLD,CCLD US Equity,CARECLOUD INC,Health Care,Health Care Technology
1697,CERT,CERT US Equity,CERTARA INC,Health Care,Health Care Technology
1698,CTEV,CTEV US Equity,CLARITEV CORP,Health Care,Health Care Technology
1699,DH,DH US Equity,DEFINITIVE HEALT,Health Care,Health Care Technology
1700,DOCS,DOCS US Equity,DOXIMITY INC-A,Health Care,Health Care Technology
1701,DRIO,DRIO US Equity,DARIOHEALTH CORP,Health Care,Health Care Technology
1702,EVH,EVH US Equity,EVOLENT HEALTH-A,Health Care,Health Care Technology
1703,FORA,FORA US Equity,FORIAN INC,Health Care,Health Care Technology
1704,GDRX,GDRX US Equity,GOODRX HOLDIN-A,Health Care,Health Care Technology
1705,HCAT,HCAT US Equity,HEALTH CATALYST,Health Care,Health Care Technology
1706,HCTI,HCTI US Equity,HEALTHCARE TRIAN,Health Care,Health Care Technology
1707,HSTM,HSTM US Equity,HEALTHSTREAM INC,Health Care,Health Care Technology
1708,ICAD,ICAD US Equity,ICAD INC,Health Care,Health Care Technology
1709,ISPC,ISPC US Equity,ISPECIMEN INC,Health Care,Health Care Technology
1710,LFMD,LFMD US Equity,LIFEMD INC,Health Care,Health Care Technology
1711,ONMD,ONMD US Equity,ONEMEDNET CORP,Health Care,Health Care Technology
1712,OPRX,OPRX US Equity,OPTIMIZERX CORP,Health Care,Health Care Technology
1713,PHR,PHR US Equity,PHREESIA INC,Health Care,Health Care Technology
1714,SCNX,SCNX US Equity,SCIENTURE HOLDIN,Health Care,Health Care Technology
1715,SDGR,SDGR US Equity,SCHRODINGER INC,Health Care,Health Care Technology
1716,SLP,SLP US Equity,SIMULATIONS PLUS,Health Care,Health Care Technology
1717,STRM,STRM US Equity,STREAMLINE HEALT,Health Care,Health Care Technology
1718,TBRG,TBRG US Equity,TRUBRIDGE INC,Health Care,Health Care Technology
1719,TDOC,TDOC US Equity,TELADOC HEALTH I,Health Care,Health Care Technology
1720,VEEV,VEEV US Equity,VEEVA SYSTEMS-A,Health Care,Health Care Technology
1721,VSEE,VSEE US Equity,VSEE HEALTH INC,Health Care,Health Care Technology
1722,WAY,WAY US Equity,WAYSTAR HOLDING,Health Care,Health Care Technology
1723,WORX,WORX US Equity,SCWORX CORP,Health Care,Health Care Technology
1724,A,A US Equity,AGILENT TECH INC,Health Care,Life Sciences Tools & Services
1725,ADPT,ADPT US Equity,ADAPTIVE BIOTECH,Health Care,Life Sciences Tools & Services
1726,AKYA,AKYA US Equity,AKOYA BIOSCIENCE,Health Care,Life Sciences Tools & Services
1727,APDN,APDN US Equity,APPLIED DNA SCIE,Health Care,Life Sciences Tools & Services
1728,ATLN,ATLN US Equity,ATLANTIC INTERNA,Health Care,Life Sciences Tools & Services
1729,AVTR,AVTR US Equity,AVANTOR INC,Health Care,Life Sciences Tools & Services
1730,AZTA,AZTA US Equity,AZENTA INC,Health Care,Life Sciences Tools & Services
1731,BIO,BIO US Equity,BIO-RAD LABS-A,Health Care,Life Sciences Tools & Services
1732,BIO/B,BIO/B US Equity,BIO-RAD LABS-B,Health Care,Life Sciences Tools & Services
1733,BLFS,BLFS US Equity,BIOLIFE SOLUTION,Health Care,Life Sciences Tools & Services
1734,BNGO,BNGO US Equity,BIONANO GENOMICS,Health Care,Life Sciences Tools & Services
1735,BRKR,BRKR US Equity,BRUKER CORP,Health Care,Life Sciences Tools & Services
1736,CDT,CDT US Equity,CONDUIT PHARMACE,Health Care,Life Sciences Tools & Services
1737,CDXS,CDXS US Equity,CODEXIS INC,Health Care,Life Sciences Tools & Services
1738,CRL,CRL US Equity,CHARLES RIVER LA,Health Care,Life Sciences Tools & Services
1739,CSBR,CSBR US Equity,CHAMPIONS ONCOLO,Health Care,Life Sciences Tools & Services
1740,CTKB,CTKB US Equity,CYTEK BIOSCIENCE,Health Care,Life Sciences Tools & Services
1741,CYRX,CYRX US Equity,CRYOPORT,Health Care,Life Sciences Tools & Services
1742,DHR,DHR US Equity,DANAHER CORP,Health Care,Life Sciences Tools & Services
1743,FTRE,FTRE US Equity,FORTREA HOLDINGS,Health Care,Life Sciences Tools & Services
1744,HBIO,HBIO US Equity,HARVARD BIOSCIEN,Health Care,Life Sciences Tools & Services
1745,ILMN,ILMN US Equity,ILLUMINA INC,Health Care,Life Sciences Tools & Services
1746,IQV,IQV US Equity,IQVIA HOLDINGS I,Health Care,Life Sciences Tools & Services
1747,LAB,LAB US Equity,STANDARD BIOTOOL,Health Care,Life Sciences Tools & Services
1748,LFCR,LFCR US Equity,LIFECORE BIOMEDI,Health Care,Life Sciences Tools & Services
1749,MEDP,MEDP US Equity,MEDPACE HOLDINGS,Health Care,Life Sciences Tools & Services
1750,MLAB,MLAB US Equity,MESA LABS,Health Care,Life Sciences Tools & Services
1751,MRVI,MRVI US Equity,MARAVAI LIFESC-A,Health Care,Life Sciences Tools & Services
1752,MTD,MTD US Equity,METTLER-TOLEDO,Health Care,Life Sciences Tools & Services
1753,MXCT,MXCT US Equity,MAXCYTE INC,Health Care,Life Sciences Tools & Services
1754,NAGE,NAGE US Equity,NIAGEN BIOSCIENC,Health Care,Life Sciences Tools & Services
1755,NAUT,NAUT US Equity,NAUTILUS BIOTECH,Health Care,Life Sciences Tools & Services
1756,NOTV,NOTV US Equity,INOTIV INC,Health Care,Life Sciences Tools & Services
1757,OABI,OABI US Equity,OMNIAB INC,Health Care,Life Sciences Tools & Services
1758,PACB,PACB US Equity,PACIFIC BIOSCIEN,Health Care,Life Sciences Tools & Services
1759,PSNL,PSNL US Equity,PERSONALIS INC,Health Care,Life Sciences Tools & Services
1760,QSI,QSI US Equity,QUANTUM-SI INC,Health Care,Life Sciences Tools & Services
1761,QTRX,QTRX US Equity,QUANTERIX CORP,Health Care,Life Sciences Tools & Services
1762,RGEN,RGEN US Equity,REPLIGEN CORP,Health Care,Life Sciences Tools & Services
1763,RPID,RPID US Equity,RAPID MICRO BI-A,Health Care,Life Sciences Tools & Services
1764,RVTY,RVTY US Equity,REVVITY INC,Health Care,Life Sciences Tools & Services
1765,SEER,SEER US Equity,SEER INC,Health Care,Life Sciences Tools & Services
1766,SHC,SHC US Equity,SOTERA HEALTH CO,Health Care,Life Sciences Tools & Services
1767,TECH,TECH US Equity,BIO-TECHNE CORP,Health Care,Life Sciences Tools & Services
1768,TEM,TEM US Equity,TEMPUS AI INC,Health Care,Life Sciences Tools & Services
1769,TKNO,TKNO US Equity,ALPHA TEKNOVA IN,Health Care,Life Sciences Tools & Services
1770,TMO,TMO US Equity,THERMO FISHER,Health Care,Life Sciences Tools & Services
1771,TXG,TXG US Equity,10X GENOMICS I-A,Health Care,Life Sciences Tools & Services
1772,WAT,WAT US Equity,WATERS CORP,Health Care,Life Sciences Tools & Services
1773,WST,WST US Equity,WEST PHARMACEUT,Health Care,Life Sciences Tools & Services
1774,AARD,AARD US Equity,AARDVARK THERAPE,Health Care,Pharmaceuticals
1775,ACRS,ACRS US Equity,ACLARIS THERAPEU,Health Care,Pharmaceuticals
1776,ADIL,ADIL US Equity,ADIAL PHARMACEUT,Health Care,Pharmaceuticals
1777,ALMS,ALMS US Equity,ALUMIS INC,Health Care,Pharmaceuticals
1778,ALTS,ALTS US Equity,ALT5 SIGMA CORP,Health Care,Pharmaceuticals
1779,AMLX,AMLX US Equity,AMYLYX PHARMACEU,Health Care,Pharmaceuticals
1780,AMPH,AMPH US Equity,AMPHASTAR PHARMA,Health Care,Pharmaceuticals
1781,AMRX,AMRX US Equity,AMNEAL PHARM INC,Health Care,Pharmaceuticals
1782,ANEB,ANEB US Equity,ANEBULO PHARMACE,Health Care,Pharmaceuticals
1783,ANIP,ANIP US Equity,ANI PHARMACEUTIC,Health Care,Pharmaceuticals
1784,ANRO,ANRO US Equity,ALTO NEUROSCIENC,Health Care,Pharmaceuticals
1785,ANTX,ANTX US Equity,AN2 THERAPEUTICS,Health Care,Pharmaceuticals
1786,AQST,AQST US Equity,AQUESTIVE THERAP,Health Care,Pharmaceuticals
1787,ARVN,ARVN US Equity,ARVINAS INC,Health Care,Pharmaceuticals
1788,ASRT,ASRT US Equity,ASSERTIO HOLDING,Health Care,Pharmaceuticals
1789,ATHA,ATHA US Equity,ATHIRA PHARMA IN,Health Care,Pharmaceuticals
1790,AVIR,AVIR US Equity,ATEA PHARMACEUTI,Health Care,Pharmaceuticals
1791,AXSM,AXSM US Equity,AXSOME THERAPEUT,Health Care,Pharmaceuticals
1792,AYTU,AYTU US Equity,AYTU BIOPHARMA I,Health Care,Pharmaceuticals
1793,BFRI,BFRI US Equity,BIOFRONTERA INC,Health Care,Pharmaceuticals
1794,BIOA,BIOA US Equity,BIOAGE LABS INC,Health Care,Pharmaceuticals
1795,BLTE,BLTE US Equity,BELITE BIO I-ADR,Health Care,Pharmaceuticals
1796,BMY,BMY US Equity,BRISTOL-MYER SQB,Health Care,Pharmaceuticals
1797,BTMD,BTMD US Equity,BIOTE CORP-A,Health Care,Pharmaceuticals
1798,CALC,CALC US Equity,CALCIMEDICA INC,Health Care,Pharmaceuticals
1799,CELG-R,CELG-R US Equity,BMY- CELGENE-CVR,Health Care,Pharmaceuticals
1800,CGTX,CGTX US Equity,COGNITION THERAP,Health Care,Pharmaceuticals
1801,CING,CING US Equity,CINGULATE INC,Health Care,Pharmaceuticals
1802,CLSD,CLSD US Equity,CLEARSIDE BIOMED,Health Care,Pharmaceuticals
1803,CNSP,CNSP US Equity,CNS PHARMACEUTIC,Health Care,Pharmaceuticals
1804,CNTX,CNTX US Equity,CONTEXT THERAPEU,Health Care,Pharmaceuticals
1805,COCP,COCP US Equity,COCRYSTAL PHARMA,Health Care,Pharmaceuticals
1806,COLL,COLL US Equity,COLLEGIUM PHARMA,Health Care,Pharmaceuticals
1807,CORT,CORT US Equity,CORCEPT THERA,Health Care,Pharmaceuticals
1808,CPIX,CPIX US Equity,CUMBERLAND PHARM,Health Care,Pharmaceuticals
1809,CRMD,CRMD US Equity,CORMEDIX INC,Health Care,Pharmaceuticals
1810,CTNM,CTNM US Equity,CONTINEUM THER-A,Health Care,Pharmaceuticals
1811,CTXR,CTXR US Equity,CITIUS PHARMACEU,Health Care,Pharmaceuticals
1812,CVKD,CVKD US Equity,CADRENAL THERAPE,Health Care,Pharmaceuticals
1813,DARE,DARE US Equity,DARE BIOSCIENCE,Health Care,Pharmaceuticals
1814,DERM,DERM US Equity,JOURNEY MEDICAL,Health Care,Pharmaceuticals
1815,DRRX,DRRX US Equity,DURECT CORP,Health Care,Pharmaceuticals
1816,ELAN,ELAN US Equity,ELANCO ANIMAL HE,Health Care,Pharmaceuticals
1817,ELVN,ELVN US Equity,ENLIVEN THERAPEU,Health Care,Pharmaceuticals
1818,ENVB,ENVB US Equity,ENVERIC BIOSCIEN,Health Care,Pharmaceuticals
1819,EOLS,EOLS US Equity,EVOLUS INC,Health Care,Pharmaceuticals
1820,ESPR,ESPR US Equity,ESPERION THERAPE,Health Care,Pharmaceuticals
1821,ETON,ETON US Equity,ETON PHARMACEUTI,Health Care,Pharmaceuticals
1822,EVOK,EVOK US Equity,EVOKE PHARMA INC,Health Care,Pharmaceuticals
1823,EWTX,EWTX US Equity,EDGEWISE THERAPE,Health Care,Pharmaceuticals
1824,EYEN,EYEN US Equity,EYENOVIA INC,Health Care,Pharmaceuticals
1825,EYPT,EYPT US Equity,EYEPOINT PHARMAC,Health Care,Pharmaceuticals
1826,FULC,FULC US Equity,FULCRUM THERAPEU,Health Care,Pharmaceuticals
1827,GPCR,GPCR US Equity,STRUCTURE THERAP,Health Care,Pharmaceuticals
1828,GRCE,GRCE US Equity,GRACE THERAPEUTI,Health Care,Pharmaceuticals
1829,HOTH,HOTH US Equity,HOTH THERAPEUTIC,Health Care,Pharmaceuticals
1830,HRMY,HRMY US Equity,HARMONY BIOSCIE,Health Care,Pharmaceuticals
1831,HROW,HROW US Equity,HARROW INC,Health Care,Pharmaceuticals
1832,IBO,IBO US Equity,IMPACT BIOMEDICA,Health Care,Pharmaceuticals
1833,IGC,IGC US Equity,IGC PHARMA INC,Health Care,Pharmaceuticals
1834,IKNA,IKNA US Equity,IKENA ONCOLOGY I,Health Care,Pharmaceuticals
1835,INVA,INVA US Equity,INNOVIVA INC,Health Care,Pharmaceuticals
1836,ITRM,ITRM US Equity,ITERUM THERAPEUT,Health Care,Pharmaceuticals
1837,JAGX,JAGX US Equity,JAGUAR HEALTH IN,Health Care,Pharmaceuticals
1838,JNJ,JNJ US Equity,JOHNSON&JOHNSON,Health Care,Pharmaceuticals
1839,JUNS,JUNS US Equity,JUPITER NEUROSCI,Health Care,Pharmaceuticals
1840,KPRX,KPRX US Equity,KIORA PHARMACEUT,Health Care,Pharmaceuticals
1841,LENZ,LENZ US Equity,LENZ THERAPEUTIC,Health Care,Pharmaceuticals
1842,LGND,LGND US Equity,LIGAND PHARM,Health Care,Pharmaceuticals
1843,LLY,LLY US Equity,ELI LILLY & CO,Health Care,Pharmaceuticals
1844,LPCN,LPCN US Equity,LIPOCINE INC,Health Care,Pharmaceuticals
1845,LQDA,LQDA US Equity,LIQUIDIA CORP,Health Care,Pharmaceuticals
1846,LYRA,LYRA US Equity,LYRA THERAPEUTIC,Health Care,Pharmaceuticals
1847,MAZE,MAZE US Equity,MAZE THERAPEUTIC,Health Care,Pharmaceuticals
1848,MBX,MBX US Equity,MBX BIOSCIENCES,Health Care,Pharmaceuticals
1849,MIRA,MIRA US Equity,MIRA PHARMACEUTI,Health Care,Pharmaceuticals
1850,MNMD,MNMD US Equity,MIND MEDICINE MI,Health Care,Pharmaceuticals
1851,MRK,MRK US Equity,MERCK & CO,Health Care,Pharmaceuticals
1852,NBY,NBY US Equity,NOVABAY PHARMACE,Health Care,Pharmaceuticals
