ticker_id,ticker,ticker-full,short-name,sector_id,sector,industry_id,industry
2433,HRI,HRI US Equity,HERC HOLDINGS IN,7,Industrials,62,Trading Companies & Distributors
2434,IPW,IPW US Equity,IPOWER INC,7,Industrials,62,Trading Companies & Distributors
2435,KRT,KRT US Equity,KARAT PACKAGING,7,Industrials,62,Trading Companies & Distributors
2436,MRC,MRC US Equity,MRC GLOBAL INC,7,Industrials,62,Trading Companies & Distributors
2437,MSM,MSM US Equity,MSC INDL DIRECT,7,Industrials,62,Trading Companies & Distributors
2438,MWYN,MWYN US Equity,MARWYNN HOLDINGS,7,Industrials,62,Trading Companies & Distributors
2439,NPKI,NPKI US Equity,NPK INTERNATIONA,7,Industrials,62,Trading Companies & Distributors
2440,QXO,QXO US Equity,QXO INC,7,Industrials,62,Trading Companies & Distributors
2441,RUSHA,RUSHA US Equity,RUSH ENTER-CL A,7,Industrials,62,Trading Companies & Distributors
2442,RUSHB,RUSHB US Equity,RUSH ENTER-CL B,7,Industrials,62,Trading Companies & Distributors
2443,SITE,SITE US Equity,SITEONE LANDSCAP,7,Industrials,62,Trading Companies & Distributors
2444,TITN,TITN US Equity,TITAN MACHINERY,7,Industrials,62,Trading Companies & Distributors
2445,TRNS,TRNS US Equity,TRANSCAT INC,7,Industrials,62,Trading Companies & Distributors
2446,URI,URI US Equity,UNITED RENTALS,7,Industrials,62,Trading Companies & Distributors
2447,WCC,WCC US Equity,WESCO INTL,7,Industrials,62,Trading Companies & Distributors
2448,WSO,WSO US Equity,WATSCO INC,7,Industrials,62,Trading Companies & Distributors
2449,WSO/B,WSO/B US Equity,WATSCO INC -B,7,Industrials,62,Trading Companies & Distributors
2450,XMTR,XMTR US Equity,XOMETRY INC-A,7,Industrials,62,Trading Companies & Distributors
2451,SGLY,SGLY US Equity,SINGULARITY FUTU,7,Industrials,63,Transportation Infrastructure
2452,AAOI,AAOI US Equity,APPLIED OPTOELEC,8,Information Technology,12,Communications Equipment
2453,ADTN,ADTN US Equity,ADTRAN HOLDINGS,8,Information Technology,12,Communications Equipment
2454,ANET,ANET US Equity,ARISTA NETWORKS,8,Information Technology,12,Communications Equipment
2455,ASNS,ASNS US Equity,ACTELIS NETWORKS,8,Information Technology,12,Communications Equipment
2456,AVNW,AVNW US Equity,AVIAT NETWORKS I,8,Information Technology,12,Communications Equipment
2457,BKTI,BKTI US Equity,BK TECHNOLOGIES,8,Information Technology,12,Communications Equipment
2458,CALX,CALX US Equity,CALIX INC,8,Information Technology,12,Communications Equipment
2459,CIEN,CIEN US Equity,CIENA CORP,8,Information Technology,12,Communications Equipment
2460,CLFD,CLFD US Equity,CLEARFIELD INC,8,Information Technology,12,Communications Equipment
2461,CLRO,CLRO US Equity,CLEARONE INC,8,Information Technology,12,Communications Equipment
2462,CMBM,CMBM US Equity,CAMBIUM NETWORKS,8,Information Technology,12,Communications Equipment
2463,CMTL,CMTL US Equity,COMTECH TELECOMM,8,Information Technology,12,Communications Equipment
2464,COMM,COMM US Equity,COMMSCOPE HOLDIN,8,Information Technology,12,Communications Equipment
2465,CSCO,CSCO US Equity,CISCO SYSTEMS,8,Information Technology,12,Communications Equipment
2466,DGII,DGII US Equity,DIGI INTL INC,8,Information Technology,12,Communications Equipment
2467,EXTR,EXTR US Equity,EXTREME NETWORKS,8,Information Technology,12,Communications Equipment
2468,FFIV,FFIV US Equity,F5 INC,8,Information Technology,12,Communications Equipment
2469,FKWL,FKWL US Equity,FRANKLIN WIRELES,8,Information Technology,12,Communications Equipment
2470,GNSS,GNSS US Equity,GENASYS INC,8,Information Technology,12,Communications Equipment
2471,HLIT,HLIT US Equity,HARMONIC INC,8,Information Technology,12,Communications Equipment
2472,INSG,INSG US Equity,INSEEGO CORP,8,Information Technology,12,Communications Equipment
2473,JNPR,JNPR US Equity,JUNIPER NETWORKS,8,Information Technology,12,Communications Equipment
2474,KVHI,KVHI US Equity,KVH INDUSTRIES,8,Information Technology,12,Communications Equipment
2475,LITE,LITE US Equity,LUMENTUM HOL,8,Information Technology,12,Communications Equipment
2476,LTRX,LTRX US Equity,LANTRONIX INC,8,Information Technology,12,Communications Equipment
2477,MINM,MINM US Equity,MINIM INC,8,Information Technology,12,Communications Equipment
2478,MSI,MSI US Equity,MOTOROLA SOLUTIO,8,Information Technology,12,Communications Equipment
2479,NTCT,NTCT US Equity,NETSCOUT SYSTEMS,8,Information Technology,12,Communications Equipment
2480,NTGR,NTGR US Equity,NETGEAR INC,8,Information Technology,12,Communications Equipment
